record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
lung-cancer-r-0214,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects EGFR resistance, combination rationale, selection logic, and ctDNA surveillance. It frames the field around patient stratification, portfolio review, clinical development, and real-world evidence.",2025,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects EGFR resistance, combination rationale, selection logic, and ctDNA surveillance. It frames the field around patient stratification, portfolio review, clinical development, and real-world evidence."
lung-cancer-04-0028,Molecular monitoring for longitudinal plasma genotyping: study 28,"This study examines longitudinal plasma genotyping through longitudinal sampling, liquid biopsy, and plasma genotyping. It also discusses links to line-of-therapy shift and EGFR resistance, alongside molecular profiling and portfolio review.",2020,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 28 [SEP] This study examines longitudinal plasma genotyping through longitudinal sampling, liquid biopsy, and plasma genotyping. It also discusses links to line-of-therapy shift and EGFR resistance, alongside molecular profiling and portfolio review."
lung-cancer-r-0422,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects targeted escape, KRAS inhibitor, immune exclusion, and residual disease. It frames the field around mechanism of resistance, molecular profiling, dose optimization, and clinical development.",2023,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects targeted escape, KRAS inhibitor, immune exclusion, and residual disease. It frames the field around mechanism of resistance, molecular profiling, dose optimization, and clinical development."
lung-cancer-03-0301,Biomarker selection in PD-L1-high tumors: study 301,"This study examines PD-L1-high tumors through PD-L1 biomarker, tumor mutational burden, and co-mutation effect. It also discusses links to residual disease and liquid biopsy, alongside portfolio review and clinical development.",2022,Immunotherapy biomarkers,core,"Biomarker selection in PD-L1-high tumors: study 301 [SEP] This study examines PD-L1-high tumors through PD-L1 biomarker, tumor mutational burden, and co-mutation effect. It also discusses links to residual disease and liquid biopsy, alongside portfolio review and clinical development."
lung-cancer-r-0367,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors","This review connects EGFR resistance, development strategy, tumor mutational burden, and residual disease. It frames the field around patient stratification, translational biomarker, real-world evidence, and dose optimization.",2022,review-like mixed corpus,review,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors [SEP] This review connects EGFR resistance, development strategy, tumor mutational burden, and residual disease. It frames the field around patient stratification, translational biomarker, real-world evidence, and dose optimization."
lung-cancer-04-0104,Molecular monitoring for longitudinal plasma genotyping: study 104,"This study examines longitudinal plasma genotyping through molecular monitoring, longitudinal sampling, and liquid biopsy. It also discusses links to KRAS inhibitor and adaptive pathway, alongside portfolio review and real-world evidence.",2024,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 104 [SEP] This study examines longitudinal plasma genotyping through molecular monitoring, longitudinal sampling, and liquid biopsy. It also discusses links to KRAS inhibitor and adaptive pathway, alongside portfolio review and real-world evidence."
lung-cancer-01-0161,Resistance evolution in EGFR-mutant disease: study 161,"This study examines EGFR-mutant disease through acquired resistance, EGFR resistance, and ALK progression. It also discusses links to tumor mutational burden and co-mutation effect, alongside early-phase trial and dose optimization.",2024,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 161 [SEP] This study examines EGFR-mutant disease through acquired resistance, EGFR resistance, and ALK progression. It also discusses links to tumor mutational burden and co-mutation effect, alongside early-phase trial and dose optimization."
lung-cancer-04-0205,Molecular monitoring for ctDNA resistance tracking: study 205,"This study examines ctDNA resistance tracking through residual disease, ctDNA surveillance, and longitudinal sampling. It also discusses links to EGFR resistance and acquired resistance, alongside dose optimization and early-phase trial.",2023,ctDNA and monitoring,core,"Molecular monitoring for ctDNA resistance tracking: study 205 [SEP] This study examines ctDNA resistance tracking through residual disease, ctDNA surveillance, and longitudinal sampling. It also discusses links to EGFR resistance and acquired resistance, alongside dose optimization and early-phase trial."
lung-cancer-02-0457,KRAS pathway development in KRAS G12C inhibition: study 457,"This study examines KRAS G12C inhibition through SHP2 biology, adaptive pathway, and development strategy. It also discusses links to checkpoint response and PD-L1 biomarker, alongside molecular profiling and patient stratification.",2021,KRAS development,core,"KRAS pathway development in KRAS G12C inhibition: study 457 [SEP] This study examines KRAS G12C inhibition through SHP2 biology, adaptive pathway, and development strategy. It also discusses links to checkpoint response and PD-L1 biomarker, alongside molecular profiling and patient stratification."
lung-cancer-r-0416,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects ALK progression, KRAS inhibitor, selection logic, and residual disease. It frames the field around mechanism of resistance, real-world evidence, patient stratification, and early-phase trial.",2023,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects ALK progression, KRAS inhibitor, selection logic, and residual disease. It frames the field around mechanism of resistance, real-world evidence, patient stratification, and early-phase trial."
lung-cancer-02-0378,KRAS pathway development in adaptive signaling: study 378,"This study examines adaptive signaling through combination rationale, KRAS inhibitor, and development strategy. It also discusses links to EGFR resistance and ALK progression, alongside real-world evidence and early-phase trial.",2020,KRAS development,core,"KRAS pathway development in adaptive signaling: study 378 [SEP] This study examines adaptive signaling through combination rationale, KRAS inhibitor, and development strategy. It also discusses links to EGFR resistance and ALK progression, alongside real-world evidence and early-phase trial."
