record_id,title,abstract,year,seed_theme,record_type,text_for_embedding,original_cluster_id,cluster,probability,cluster_display,cluster_theme,pc1_plot,pc2_plot,pc1_cluster,pc2_cluster,pc3_cluster,pc4_cluster
cancer-immunotherapy-04-0254,Management of immune-related myocarditis: study 254,"This study examines myocarditis through clinical triage, immune-related adverse event, and steroid management. It also discusses links to immune contexture and stromal barrier, alongside validation cohort and real-world evidence.",2024,Toxicity management,core,"Management of immune-related myocarditis: study 254 [SEP] This study examines myocarditis through clinical triage, immune-related adverse event, and steroid management. It also discusses links to immune contexture and stromal barrier, alongside validation cohort and real-world evidence.",11,12,1.0,Cluster 12,Toxicity management,-0.24351128465015773,-0.057489112058766494,-0.24351128465015773,-0.057489112058766494,-0.1164137054129378,-0.10687412217429405
cancer-immunotherapy-03-0102,Combination immunotherapy strategy in radiotherapy priming: study 102,"This study examines radiotherapy priming through treatment sequence, combination regimen, and priming effect. It also discusses links to tissue architecture and spatial atlas, alongside clinical development and translational biomarker.",2021,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 102 [SEP] This study examines radiotherapy priming through treatment sequence, combination regimen, and priming effect. It also discusses links to tissue architecture and spatial atlas, alongside clinical development and translational biomarker.",3,4,0.9845393487743918,Cluster 4,Combination strategy,-0.09351815257755189,-0.08072846153730102,-0.09351815257755189,-0.08072846153730102,-0.1126645996640453,0.3181205826991425
cancer-immunotherapy-04-0469,Management of immune-related colitis: study 469,"This study examines colitis through toxicity grading, safety monitoring, and immune-related adverse event. It also discusses links to predictive assay and interferon signaling, alongside validation cohort and clinical development.",2023,Toxicity management,core,"Management of immune-related colitis: study 469 [SEP] This study examines colitis through toxicity grading, safety monitoring, and immune-related adverse event. It also discusses links to predictive assay and interferon signaling, alongside validation cohort and clinical development.",13,14,1.0,Cluster 14,Toxicity management,-0.23259634710901378,0.011781564623198836,-0.23259634710901378,0.011781564623198836,-0.15621983053675872,-0.157768137562601
cancer-immunotherapy-02-0024,Spatial and single-cell profiling of tumor microenvironment: study 24,"This study examines tumor microenvironment through immune contexture, single-cell profiling, and tissue architecture. It also discusses links to selection biomarker and checkpoint blockade, alongside molecular profiling and mechanism of resistance.",2020,Microenvironment profiling,core,"Spatial and single-cell profiling of tumor microenvironment: study 24 [SEP] This study examines tumor microenvironment through immune contexture, single-cell profiling, and tissue architecture. It also discusses links to selection biomarker and checkpoint blockade, alongside molecular profiling and mechanism of resistance.",9,10,0.9980448493140985,Cluster 10,Microenvironment profiling,-0.04348456461502356,-0.25608510853378696,-0.04348456461502356,-0.25608510853378696,0.3102022476264977,-0.027412305037953177
cancer-immunotherapy-03-0429,Combination immunotherapy strategy in VEGF blockade: study 429,"This study examines VEGF blockade through treatment sequence, combination regimen, and vaccine strategy. It also discusses links to spatial atlas and immune contexture, alongside real-world evidence and translational biomarker.",2024,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 429 [SEP] This study examines VEGF blockade through treatment sequence, combination regimen, and vaccine strategy. It also discusses links to spatial atlas and immune contexture, alongside real-world evidence and translational biomarker.",7,8,0.9912958105717133,Cluster 8,Combination strategy,-0.09051163920544839,-0.07062775170182045,-0.09051163920544839,-0.07062775170182045,-0.12046435948180559,0.24257767409191108
cancer-immunotherapy-r-0108,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects predictive assay, single-cell profiling, priming effect, and clinical triage. It frames the field around mechanism of resistance, clinical development, patient stratification, and molecular profiling.",2021,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects predictive assay, single-cell profiling, priming effect, and clinical triage. It frames the field around mechanism of resistance, clinical development, patient stratification, and molecular profiling.",2,3,0.9492547445431118,Cluster 3,Review hub: T-cell exhaustion x immune niches,0.339120646572334,-0.12050470115025891,0.339120646572334,-0.12050470115025891,0.0026088475768435435,0.07140987592254062
cancer-immunotherapy-02-0104,Spatial and single-cell profiling of tumor microenvironment: study 104,"This study examines tumor microenvironment through immune contexture, tissue architecture, and stromal barrier. It also discusses links to safety monitoring and clinical triage, alongside real-world evidence and translational biomarker.",2022,Microenvironment profiling,core,"Spatial and single-cell profiling of tumor microenvironment: study 104 [SEP] This study examines tumor microenvironment through immune contexture, tissue architecture, and stromal barrier. It also discusses links to safety monitoring and clinical triage, alongside real-world evidence and translational biomarker.",9,10,1.0,Cluster 10,Microenvironment profiling,-0.057049135357521985,-0.20474040066035987,-0.057049135357521985,-0.20474040066035987,0.25230049090808654,-0.027272844289652785
cancer-immunotherapy-03-0490,Combination immunotherapy strategy in radiotherapy priming: study 490,"This study examines radiotherapy priming through treatment sequence, combination regimen, and adaptive resistance. It also discusses links to immune-related adverse event and steroid management, alongside dose optimization and translational biomarker.",2025,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 490 [SEP] This study examines radiotherapy priming through treatment sequence, combination regimen, and adaptive resistance. It also discusses links to immune-related adverse event and steroid management, alongside dose optimization and translational biomarker.",3,4,0.9491744866947052,Cluster 4,Combination strategy,-0.1572915646229063,-0.04553033360419587,-0.1572915646229063,-0.04553033360419587,-0.22667878991244508,0.2505192135775759
cancer-immunotherapy-x-0352,Integrated analysis of endocrinopathies with interferon-gamma signatures: study 352,"This paper links safety monitoring and rechallenge strategy to selection biomarker and interferon signaling. The framing emphasizes molecular profiling, real-world evidence, and early-phase trial across mixed translational contexts.",2023,Toxicity management + Checkpoint biomarkers,crossover,"Integrated analysis of endocrinopathies with interferon-gamma signatures: study 352 [SEP] This paper links safety monitoring and rechallenge strategy to selection biomarker and interferon signaling. The framing emphasizes molecular profiling, real-world evidence, and early-phase trial across mixed translational contexts.",20,21,0.9881161906325403,Cluster 21,Bridge: Toxicity management x Checkpoint biomarkers,0.00234949060356008,0.3808072055219192,0.00234949060356008,0.3808072055219192,0.05166913446277522,-0.15066808220021477
cancer-immunotherapy-01-0061,Biomarker mapping for PD-1 response: study 61,"This study examines PD-1 response through selection biomarker, immune exclusion, and interferon signaling. It also discusses links to immune contexture and tissue architecture, alongside validation cohort and real-world evidence.",2020,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 61 [SEP] This study examines PD-1 response through selection biomarker, immune exclusion, and interferon signaling. It also discusses links to immune contexture and tissue architecture, alongside validation cohort and real-world evidence.",17,18,0.9801106715488914,Cluster 18,Checkpoint biomarkers,-0.007359249753760587,-0.02973026983836604,-0.007359249753760587,-0.02973026983836604,-0.011591350247415715,-0.23911411085004988
